日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2015-10-22,56,良,28,62,21,0.9,34,77
2015-10-23,56,良,29,62,21,0.7,32,78
2015-10-24,67,良,35,84,25,1.1,38,73
2015-10-25,56,良,29,61,22,0.8,33,79
2015-10-26,62,良,37,74,26,0.9,39,71
2015-10-27,67,良,47,83,20,1.4,39,61
2015-10-28,70,良,51,81,24,1.2,35,43
2015-10-29,64,良,46,77,25,1.7,39,45
2015-10-30,40,优,22,40,16,1.2,27,19
2015-10-31,22,优,7,14,7,0.8,17,33
2015-11-01,23,优,8,13,8,0.8,18,36
2015-11-02,34,优,16,34,15,0.8,24,47
2015-11-03,52,良,35,54,29,0.8,27,39
2015-11-04,52,良,35,53,28,0.9,24,42
2015-11-05,56,良,31,61,35,1.1,28,39
2015-11-06,53,良,24,56,24,1.1,25,44
2015-11-07,56,良,29,61,30,1.5,27,43
2015-11-08,57,良,34,64,22,1.2,25,29
2015-11-09,34,优,15,28,15,1.3,22,21
2015-11-10,34,优,19,34,16,1.1,18,28
2015-11-11,29,优,20,29,10,1,23,39
2015-11-12,28,优,9,21,13,0.8,22,36
2015-11-13,31,优,10,19,11,1.2,22,10
2015-11-14,38,优,16,34,17,1.5,26,24
2015-11-15,55,良,32,59,24,1.5,30,33
2015-11-16,52,良,30,53,26,1.3,30,15
2015-11-17,60,良,31,70,27,1.7,35,23
2015-11-18,53,良,27,55,22,1.3,26,42
2015-11-19,63,良,38,75,33,1.5,36,22
2015-11-20,60,良,36,69,24,1.2,33,48
2015-11-21,52,良,32,53,18,1,31,46
2015-11-22,47,优,25,47,19,1,27,39
2015-11-23,37,优,19,37,15,0.9,25,49
2015-11-24,45,优,22,45,18,0.9,27,75
2015-11-25,31,优,13,27,11,1.2,21,21
2015-11-26,33,优,12,32,10,0.8,22,66
2015-11-27,49,优,22,49,28,0.9,27,66
2015-11-28,54,良,32,57,35,0.9,26,61
2015-11-29,52,良,36,50,27,1.3,30,42
2015-11-30,40,优,27,40,18,1,17,21
2015-12-01,56,良,34,61,30,1.3,25,30
2015-12-02,41,优,25,41,20,1.4,25,9
2015-12-03,29,优,13,29,15,1.2,22,27
2015-12-04,54,良,24,57,25,0.9,27,52
2015-12-05,44,优,22,44,14,0.8,21,45
2015-12-06,22,优,7,13,10,0.9,14,34
2015-12-07,25,优,12,25,11,0.9,17,43
2015-12-08,36,优,20,36,18,0.7,22,50
2015-12-09,33,优,14,18,15,0.8,26,41
2015-12-10,38,优,13,24,13,1.5,26,18
2015-12-11,29,优,16,29,15,1,23,31
2015-12-12,40,优,25,40,20,1,27,29
2015-12-13,46,优,30,46,20,1.2,32,25
2015-12-14,32,优,13,18,12,1.3,21,9
2015-12-15,36,优,23,36,15,1.2,19,22
2015-12-16,72,良,52,78,22,1.1,23,71
2015-12-17,53,良,27,55,17,0.8,32,66
2015-12-18,55,良,32,59,22,0.9,36,67
2015-12-19,59,良,36,68,28,1,39,60
2015-12-20,73,良,50,95,41,1.6,42,26
2015-12-21,65,良,47,80,40,1.3,37,31
2015-12-22,62,良,44,61,41,1.5,34,7
2015-12-23,38,优,13,21,24,1.1,30,15
2015-12-24,36,优,20,36,26,1.4,27,11
2015-12-25,41,优,13,21,8,1.6,28,24
2015-12-26,40,优,24,36,24,1.5,32,29
2015-12-27,32,优,13,23,25,1.3,24,38
2015-12-28,35,优,19,35,21,0.9,25,48
2015-12-29,53,良,37,55,25,0.8,26,62
2015-12-30,63,良,45,62,26,0.9,26,41
2015-12-31,67,良,48,68,38,0.9,28,44
2016-01-01,68,良,49,78,18,1.1,35,69
2016-01-02,84,良,62,107,22,2.1,44,34
2016-01-03,103,轻度污染,77,128,33,2.7,48,26
2016-01-04,78,良,57,94,19,2.1,33,37
2016-01-05,55,良,39,55,17,2.1,32,4
2016-01-06,40,优,16,25,11,1.6,30,31
2016-01-07,34,优,23,34,15,1.2,25,47
2016-01-08,33,优,21,29,16,1.3,23,27
2016-01-09,38,优,24,38,29,1.1,25,36
2016-01-10,49,优,34,45,38,1.2,30,18
2016-01-11,37,优,21,29,31,1.3,29,12
2016-01-12,32,优,20,27,10,1.2,21,24
2016-01-13,32,优,18,31,12,1.3,21,15
2016-01-14,44,优,28,44,27,1.2,28,35
2016-01-15,52,良,36,40,25,1.1,28,15
2016-01-16,40,优,22,40,28,1.1,25,25
2016-01-17,32,优,17,25,20,1.3,23,44
2016-01-18,41,优,22,41,15,1,26,60
